"STATISTIC","STATISTIC Label","TLIST(A1)","Year","C02172V02618","Taxation Class","C03396V04087","Colour","UNIT","VALUE"
"TEA26","New and Secondhand Vehicles","2022","2022","04","All Goods Vehicles","02","Grey","Number","4991"
"TEA26","New and Secondhand Vehicles","2022","2022","04","All Goods Vehicles","03","White","Number","18746"
"TEA26","New and Secondhand Vehicles","2022","2022","04","All Goods Vehicles","04","Beige","Number","50"
"TEA26","New and Secondhand Vehicles","2022","2022","04","All Goods Vehicles","05","Brown","Number","144"
"TEA26","New and Secondhand Vehicles","2022","2022","04","All Goods Vehicles","06","Orange","Number","147"
"TEA26","New and Secondhand Vehicles","2022","2022","04","All Goods Vehicles","07","Yellow","Number","282"
"TEA26","New and Secondhand Vehicles","2022","2022","04","All Goods Vehicles","08","Green","Number","289"
"TEA26","New and Secondhand Vehicles","2022","2022","04","All Goods Vehicles","09","Blue","Number","1944"
"TEA26","New and Secondhand Vehicles","2022","2022","04","All Goods Vehicles","10","Purple","Number","13"
"TEA26","New and Secondhand Vehicles","2022","2022","04","All Goods Vehicles","11","Pink","Number","2"
"TEA26","New and Secondhand Vehicles","2022","2022","04","All Goods Vehicles","12","Red","Number","1062"
"TEA26","New and Secondhand Vehicles","2022","2022","04","All Goods Vehicles","13","Bronze","Number","12"
"TEA26","New and Secondhand Vehicles","2022","2022","04","All Goods Vehicles","14","Gold","Number","11"
"TEA26","New and Secondhand Vehicles","2022","2022","04","All Goods Vehicles","15","Silver","Number","682"
"TEA26","New and Secondhand Vehicles","2022","2022","04","All Goods Vehicles","16","Navy","Number","4"
"TEA26","New and Secondhand Vehicles","2022","2022","04","All Goods Vehicles","17","Multi-coloured","Number","116"
"TEA26","New and Secondhand Vehicles","2022","2022","04","All Goods Vehicles","18","Other","Number","0"
"TEA26","New and Secondhand Vehicles","2022","2022","05","All Tractors","-","All colours","Number","4749"
"TEA26","New and Secondhand Vehicles","2022","2022","05","All Tractors","01","Black","Number","57"
"TEA26","New and Secondhand Vehicles","2022","2022","05","All Tractors","02","Grey","Number","26"
"TEA26","New and Secondhand Vehicles","2022","2022","05","All Tractors","03","White","Number","18"
"TEA26","New and Secondhand Vehicles","2022","2022","05","All Tractors","04","Beige","Number","1"
"TEA26","New and Secondhand Vehicles","2022","2022","05","All Tractors","05","Brown","Number","31"
"TEA26","New and Secondhand Vehicles","2022","2022","05","All Tractors","06","Orange","Number","122"
"TEA26","New and Secondhand Vehicles","2022","2022","05","All Tractors","07","Yellow","Number","129"
"TEA26","New and Secondhand Vehicles","2022","2022","05","All Tractors","08","Green","Number","1443"
"TEA26","New and Secondhand Vehicles","2022","2022","05","All Tractors","09","Blue","Number","1338"
"TEA26","New and Secondhand Vehicles","2022","2022","05","All Tractors","10","Purple","Number","0"
"TEA26","New and Secondhand Vehicles","2022","2022","05","All Tractors","11","Pink","Number","0"
"TEA26","New and Secondhand Vehicles","2022","2022","05","All Tractors","12","Red","Number","1500"
"TEA26","New and Secondhand Vehicles","2022","2022","05","All Tractors","13","Bronze","Number","1"
"TEA26","New and Secondhand Vehicles","2022","2022","05","All Tractors","14","Gold","Number","0"
"TEA26","New and Secondhand Vehicles","2022","2022","05","All Tractors","15","Silver","Number","13"
"TEA26","New and Secondhand Vehicles","2022","2022","05","All Tractors","16","Navy","Number","0"
"TEA26","New and Secondhand Vehicles","2022","2022","05","All Tractors","17","Multi-coloured","Number","70"
"TEA26","New and Secondhand Vehicles","2022","2022","05","All Tractors","18","Other","Number","0"
"TEA26","New and Secondhand Vehicles","2022","2022","06","All Motor Cycles","-","All colours","Number","5914"
"TEA26","New and Secondhand Vehicles","2022","2022","06","All Motor Cycles","01","Black","Number","1722"
"TEA26","New and Secondhand Vehicles","2022","2022","06","All Motor Cycles","02","Grey","Number","597"
"TEA26","New and Secondhand Vehicles","2022","2022","06","All Motor Cycles","03","White","Number","713"
"TEA26","New and Secondhand Vehicles","2022","2022","06","All Motor Cycles","04","Beige","Number","11"
"TEA26","New and Secondhand Vehicles","2022","2022","06","All Motor Cycles","05","Brown","Number","34"
"TEA26","New and Secondhand Vehicles","2022","2022","06","All Motor Cycles","06","Orange","Number","150"
"TEA26","New and Secondhand Vehicles","2022","2022","06","All Motor Cycles","07","Yellow","Number","103"
"TEA26","New and Secondhand Vehicles","2022","2022","06","All Motor Cycles","08","Green","Number","312"
"TEA26","New and Secondhand Vehicles","2022","2022","06","All Motor Cycles","09","Blue","Number","754"
"TEA26","New and Secondhand Vehicles","2022","2022","06","All Motor Cycles","10","Purple","Number","21"
"TEA26","New and Secondhand Vehicles","2022","2022","06","All Motor Cycles","11","Pink","Number","0"
"TEA26","New and Secondhand Vehicles","2022","2022","06","All Motor Cycles","12","Red","Number","951"
"TEA26","New and Secondhand Vehicles","2022","2022","06","All Motor Cycles","13","Bronze","Number","5"
"TEA26","New and Secondhand Vehicles","2022","2022","06","All Motor Cycles","14","Gold","Number","19"
"TEA26","New and Secondhand Vehicles","2022","2022","06","All Motor Cycles","15","Silver","Number","281"
"TEA26","New and Secondhand Vehicles","2022","2022","06","All Motor Cycles","16","Navy","Number","5"
"TEA26","New and Secondhand Vehicles","2022","2022","06","All Motor Cycles","17","Multi-coloured","Number","236"
"TEA26","New and Secondhand Vehicles","2022","2022","06","All Motor Cycles","18","Other","Number","0"
"TEA26","New and Secondhand Vehicles","2022","2022","07","All Other Vehicles","-","All colours","Number","12404"
"TEA26","New and Secondhand Vehicles","2022","2022","07","All Other Vehicles","01","Black","Number","1423"
"TEA26","New and Secondhand Vehicles","2022","2022","07","All Other Vehicles","02","Grey","Number","2579"
"TEA26","New and Secondhand Vehicles","2022","2022","07","All Other Vehicles","03","White","Number","2922"
"TEA26","New and Secondhand Vehicles","2022","2022","07","All Other Vehicles","04","Beige","Number","68"
"TEA26","New and Secondhand Vehicles","2022","2022","07","All Other Vehicles","05","Brown","Number","98"
"TEA26","New and Secondhand Vehicles","2022","2022","07","All Other Vehicles","06","Orange","Number","130"
"TEA26","New and Secondhand Vehicles","2022","2022","07","All Other Vehicles","07","Yellow","Number","960"
"TEA26","New and Secondhand Vehicles","2022","2022","07","All Other Vehicles","08","Green","Number","478"
"TEA26","New and Secondhand Vehicles","2022","2022","07","All Other Vehicles","09","Blue","Number","1597"
"TEA26","New and Secondhand Vehicles","2022","2022","07","All Other Vehicles","10","Purple","Number","28"
"TEA26","New and Secondhand Vehicles","2022","2022","07","All Other Vehicles","11","Pink","Number","7"
"TEA26","New and Secondhand Vehicles","2022","2022","07","All Other Vehicles","12","Red","Number","1459"
"TEA26","New and Secondhand Vehicles","2022","2022","07","All Other Vehicles","13","Bronze","Number","20"
"TEA26","New and Secondhand Vehicles","2022","2022","07","All Other Vehicles","14","Gold","Number","39"
"TEA26","New and Secondhand Vehicles","2022","2022","07","All Other Vehicles","15","Silver","Number","436"
"TEA26","New and Secondhand Vehicles","2022","2022","07","All Other Vehicles","16","Navy","Number","3"
"TEA26","New and Secondhand Vehicles","2022","2022","07","All Other Vehicles","17","Multi-coloured","Number","155"
"TEA26","New and Secondhand Vehicles","2022","2022","07","All Other Vehicles","18","Other","Number","2"
"TEA26","New and Secondhand Vehicles","2023","2023","011","New Private Cars","-","All colours","Number","117424"
"TEA26","New and Secondhand Vehicles","2023","2023","011","New Private Cars","01","Black","Number","23363"
"TEA26","New and Secondhand Vehicles","2023","2023","011","New Private Cars","02","Grey","Number","44647"
"TEA26","New and Secondhand Vehicles","2023","2023","011","New Private Cars","03","White","Number","16863"
"TEA26","New and Secondhand Vehicles","2023","2023","011","New Private Cars","04","Beige","Number","1"
"TEA26","New and Secondhand Vehicles","2023","2023","011","New Private Cars","05","Brown","Number","633"
"TEA26","New and Secondhand Vehicles","2023","2023","011","New Private Cars","06","Orange","Number","843"
"TEA26","New and Secondhand Vehicles","2023","2023","011","New Private Cars","07","Yellow","Number","424"
"TEA26","New and Secondhand Vehicles","2023","2023","011","New Private Cars","08","Green","Number","2095"
"TEA26","New and Secondhand Vehicles","2023","2023","011","New Private Cars","09","Blue","Number","17546"
"TEA26","New and Secondhand Vehicles","2023","2023","011","New Private Cars","10","Purple","Number","142"
"TEA26","New and Secondhand Vehicles","2023","2023","011","New Private Cars","11","Pink","Number",""
"TEA26","New and Secondhand Vehicles","2023","2023","011","New Private Cars","12","Red","Number","10817"
"TEA26","New and Secondhand Vehicles","2023","2023","011","New Private Cars","13","Bronze","Number","5"
"TEA26","New and Secondhand Vehicles","2023","2023","011","New Private Cars","14","Gold","Number",""
"TEA26","New and Secondhand Vehicles","2023","2023","011","New Private Cars","15","Silver","Number","42"
"TEA26","New and Secondhand Vehicles","2023","2023","011","New Private Cars","16","Navy","Number",""
"TEA26","New and Secondhand Vehicles","2023","2023","011","New Private Cars","17","Multi-coloured","Number","3"
"TEA26","New and Secondhand Vehicles","2023","2023","011","New Private Cars","18","Other","Number",""
"TEA26","New and Secondhand Vehicles","2023","2023","012","New Goods Vehicles","-","All colours","Number","29038"
"TEA26","New and Secondhand Vehicles","2023","2023","012","New Goods Vehicles","01","Black","Number","2552"
"TEA26","New and Secondhand Vehicles","2023","2023","012","New Goods Vehicles","02","Grey","Number","4750"
"TEA26","New and Secondhand Vehicles","2023","2023","012","New Goods Vehicles","03","White","Number","19023"
"TEA26","New and Secondhand Vehicles","2023","2023","012","New Goods Vehicles","04","Beige","Number","26"
"TEA26","New and Secondhand Vehicles","2023","2023","012","New Goods Vehicles","05","Brown","Number","124"
"TEA26","New and Secondhand Vehicles","2023","2023","012","New Goods Vehicles","06","Orange","Number","136"
"TEA26","New and Secondhand Vehicles","2023","2023","012","New Goods Vehicles","07","Yellow","Number","262"
"TEA26","New and Secondhand Vehicles","2023","2023","012","New Goods Vehicles","08","Green","Number","219"
"TEA26","New and Secondhand Vehicles","2023","2023","012","New Goods Vehicles","09","Blue","Number","1239"
"TEA26","New and Secondhand Vehicles","2023","2023","012","New Goods Vehicles","10","Purple","Number","1"
"TEA26","New and Secondhand Vehicles","2023","2023","012","New Goods Vehicles","11","Pink","Number",""
"TEA26","New and Secondhand Vehicles","2023","2023","012","New Goods Vehicles","12","Red","Number","590"
"TEA26","New and Secondhand Vehicles","2023","2023","012","New Goods Vehicles","13","Bronze","Number","2"
"TEA26","New and Secondhand Vehicles","2023","2023","012","New Goods Vehicles","14","Gold","Number","2"
"TEA26","New and Secondhand Vehicles","2023","2023","012","New Goods Vehicles","15","Silver","Number","96"
"TEA26","New and Secondhand Vehicles","2023","2023","012","New Goods Vehicles","16","Navy","Number","1"
"TEA26","New and Secondhand Vehicles","2023","2023","012","New Goods Vehicles","17","Multi-coloured","Number","14"
"TEA26","New and Secondhand Vehicles","2023","2023","012","New Goods Vehicles","18","Other","Number","1"
"TEA26","New and Secondhand Vehicles","2023","2023","013","New Tractors","-","All colours","Number","2310"
"TEA26","New and Secondhand Vehicles","2023","2023","013","New Tractors","01","Black","Number","51"
"TEA26","New and Secondhand Vehicles","2023","2023","013","New Tractors","02","Grey","Number","30"
"TEA26","New and Secondhand Vehicles","2023","2023","013","New Tractors","03","White","Number","14"
"TEA26","New and Secondhand Vehicles","2023","2023","013","New Tractors","04","Beige","Number","1"
"TEA26","New and Secondhand Vehicles","2023","2023","013","New Tractors","05","Brown","Number","11"
"TEA26","New and Secondhand Vehicles","2023","2023","013","New Tractors","06","Orange","Number","76"
"TEA26","New and Secondhand Vehicles","2023","2023","013","New Tractors","07","Yellow","Number","42"
"TEA26","New and Secondhand Vehicles","2023","2023","013","New Tractors","08","Green","Number","919"
"TEA26","New and Secondhand Vehicles","2023","2023","013","New Tractors","09","Blue","Number","415"
"TEA26","New and Secondhand Vehicles","2023","2023","013","New Tractors","10","Purple","Number",""
"TEA26","New and Secondhand Vehicles","2023","2023","013","New Tractors","11","Pink","Number",""
"TEA26","New and Secondhand Vehicles","2023","2023","013","New Tractors","12","Red","Number","740"
"TEA26","New and Secondhand Vehicles","2023","2023","013","New Tractors","13","Bronze","Number",""
"TEA26","New and Secondhand Vehicles","2023","2023","013","New Tractors","14","Gold","Number",""
"TEA26","New and Secondhand Vehicles","2023","2023","013","New Tractors","15","Silver","Number","2"
"TEA26","New and Secondhand Vehicles","2023","2023","013","New Tractors","16","Navy","Number","1"
"TEA26","New and Secondhand Vehicles","2023","2023","013","New Tractors","17","Multi-coloured","Number","8"
"TEA26","New and Secondhand Vehicles","2023","2023","013","New Tractors","18","Other","Number",""
"TEA26","New and Secondhand Vehicles","2023","2023","014","New Motor Cycles","-","All colours","Number","2932"
"TEA26","New and Secondhand Vehicles","2023","2023","014","New Motor Cycles","01","Black","Number","727"
"TEA26","New and Secondhand Vehicles","2023","2023","014","New Motor Cycles","02","Grey","Number","521"
"TEA26","New and Secondhand Vehicles","2023","2023","014","New Motor Cycles","03","White","Number","421"
"TEA26","New and Secondhand Vehicles","2023","2023","014","New Motor Cycles","04","Beige","Number","2"
"TEA26","New and Secondhand Vehicles","2023","2023","014","New Motor Cycles","05","Brown","Number","8"
"TEA26","New and Secondhand Vehicles","2023","2023","014","New Motor Cycles","06","Orange","Number","71"
"TEA26","New and Secondhand Vehicles","2023","2023","014","New Motor Cycles","07","Yellow","Number","45"
